Time sync: 962 ms
--------------------------------------------------
P: seq 30717, size 847, send_delta 8, trans_delta 2, recv_delta 10
P: seq 30718, size 848, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30719, size 719, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30720, size 720, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30721, size 1152, send_delta 11, trans_delta 1, recv_delta 12
P: seq 30722, size 1152, send_delta 11, trans_delta 1, recv_delta 12
P: seq 30723, size 1153, send_delta 11, trans_delta 2, recv_delta 13
RTP TS: 407012641, Frame Size: 16764, Encode 3, Net 10, Wait 64, Decode 5 E2E 82 
P: seq 30724, size 986, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30725, size 987, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30726, size 831, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30727, size 832, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30728, size 832, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30729, size 1054, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30730, size 1055, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30731, size 1124, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30732, size 1124, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30733, size 1021, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30734, size 1021, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30735, size 718, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30736, size 719, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30737, size 751, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30738, size 751, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30739, size 1131, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30740, size 1131, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30741, size 1131, send_delta 8, trans_delta 1, recv_delta 9
RTP TS: 407014261, Frame Size: 17752, Encode 4, Net 10, Wait 62, Decode 5 E2E 81 
P: seq 30742, size 1014, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30743, size 1014, send_delta 1, trans_delta 1, recv_delta 2
P: seq 30744, size 1177, send_delta 1, trans_delta 1, recv_delta 2
P: seq 30745, size 1178, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30746, size 823, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30747, size 823, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30748, size 824, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30749, size 905, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30750, size 906, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30751, size 906, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30752, size 1160, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30753, size 1161, send_delta 7, trans_delta 0, recv_delta 7
P: seq 30754, size 774, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30755, size 775, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30756, size 705, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30757, size 706, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30758, size 1120, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30759, size 1121, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30760, size 1121, send_delta 8, trans_delta 1, recv_delta 9
RTP TS: 407015881, Frame Size: 16335, Encode 4, Net 11, Wait 61, Decode 5 E2E 81 
P: seq 30761, size 812, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30762, size 813, send_delta 2, trans_delta 0, recv_delta 2
P: seq 30763, size 1021, send_delta 2, trans_delta 0, recv_delta 2
P: seq 30764, size 1021, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30765, size 835, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30766, size 836, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30767, size 836, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30768, size 865, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30769, size 865, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30770, size 865, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30771, size 990, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30772, size 991, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30773, size 714, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30774, size 714, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30775, size 735, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30776, size 735, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30777, size 1049, send_delta 8, trans_delta 2, recv_delta 10
P: seq 30778, size 1049, send_delta 8, trans_delta 2, recv_delta 10
P: seq 30779, size 1050, send_delta 8, trans_delta 3, recv_delta 11
RTP TS: 407017501, Frame Size: 16768, Encode 4, Net 9, Wait 63, Decode 5 E2E 81 
P: seq 30780, size 1069, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30781, size 1070, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30782, size 855, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30783, size 856, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30784, size 856, send_delta 2, trans_delta 3, recv_delta 5
P: seq 30785, size 886, send_delta 2, trans_delta 3, recv_delta 5
P: seq 30786, size 886, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30787, size 886, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30788, size 842, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30789, size 843, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30790, size 843, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30791, size 961, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30792, size 961, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30793, size 1183, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30794, size 1156, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30795, size 1016, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30796, size 1016, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30797, size 1016, send_delta 8, trans_delta 1, recv_delta 9
RTP TS: 407019121, Frame Size: 15699, Encode 4, Net 9, Wait 65, Decode 4 E2E 82 
P: seq 30798, size 957, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30799, size 958, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30800, size 829, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30801, size 830, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30802, size 830, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30803, size 1190, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30804, size 1191, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30805, size 1009, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30806, size 1009, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30807, size 832, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30808, size 833, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30809, size 975, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30810, size 615, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30811, size 615, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30812, size 1144, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30813, size 1145, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30814, size 1145, send_delta 7, trans_delta 2, recv_delta 9
RTP TS: 407020741, Frame Size: 16642, Encode 3, Net 11, Wait 62, Decode 5 E2E 81 
P: seq 30815, size 1163, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30816, size 1163, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30817, size 908, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30818, size 908, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30819, size 909, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30820, size 828, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30821, size 828, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30822, size 828, send_delta 4, trans_delta 2, recv_delta 6
P: seq 30823, size 1072, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30824, size 1073, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30825, size 811, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30826, size 812, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30827, size 993, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30828, size 1183, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30829, size 1190, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30830, size 1190, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30831, size 1190, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 407022361, Frame Size: 17061, Encode 3, Net 11, Wait 62, Decode 5 E2E 81 
P: seq 30832, size 1197, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30833, size 1198, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30834, size 890, send_delta 3, trans_delta 0, recv_delta 3
P: seq 30835, size 890, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30836, size 890, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30837, size 823, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30838, size 824, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30839, size 824, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30840, size 1077, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30841, size 1078, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30842, size 969, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30843, size 970, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30844, size 1158, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30845, size 695, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30846, size 696, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30847, size 1105, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30848, size 1105, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30849, size 1106, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 407023981, Frame Size: 15832, Encode 3, Net 11, Wait 63, Decode 4 E2E 81 
P: seq 30850, size 1097, send_delta 0, trans_delta 2, recv_delta 2
P: seq 30851, size 1098, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30852, size 822, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30853, size 822, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30854, size 822, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30855, size 828, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30856, size 828, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30857, size 828, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30858, size 1060, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30859, size 1061, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30860, size 904, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30861, size 905, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30862, size 1048, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30863, size 644, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30864, size 644, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30865, size 951, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30866, size 952, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30867, size 952, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 407025601, Frame Size: 15476, Encode 4, Net 9, Wait 63, Decode 4 E2E 80 
P: seq 30868, size 1009, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30869, size 1010, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30870, size 822, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30871, size 822, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30872, size 823, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30873, size 1084, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30874, size 1085, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30875, size 1030, send_delta 5, trans_delta 0, recv_delta 5
P: seq 30876, size 1030, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30877, size 937, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30878, size 937, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30879, size 1060, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30880, size 666, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30881, size 666, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30882, size 967, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30883, size 968, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30884, size 968, send_delta 7, trans_delta 2, recv_delta 9
RTP TS: 407027221, Frame Size: 17349, Encode 3, Net 11, Wait 62, Decode 5 E2E 81 
P: seq 30885, size 1158, send_delta 0, trans_delta 2, recv_delta 2
P: seq 30886, size 1158, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30887, size 976, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30888, size 977, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30889, size 977, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30890, size 852, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30891, size 852, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30892, size 853, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30893, size 899, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30894, size 899, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30895, size 900, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30896, size 1016, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30897, size 1017, send_delta 8, trans_delta 0, recv_delta 8
P: seq 30898, size 1123, send_delta 8, trans_delta 0, recv_delta 8
P: seq 30899, size 694, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30900, size 695, send_delta 8, trans_delta 1, recv_delta 9
P: seq 30901, size 921, send_delta 8, trans_delta 2, recv_delta 10
P: seq 30902, size 921, send_delta 8, trans_delta 2, recv_delta 10
P: seq 30903, size 921, send_delta 10, trans_delta 1, recv_delta 11
RTP TS: 407028841, Frame Size: 15813, Encode 3, Net 10, Wait 62, Decode 4 E2E 79 
P: seq 30904, size 1151, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30905, size 1151, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30906, size 975, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30907, size 975, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30908, size 975, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30909, size 1090, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30910, size 1090, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30911, size 1108, send_delta 3, trans_delta 3, recv_delta 6
P: seq 30912, size 1109, send_delta 4, trans_delta 2, recv_delta 6
P: seq 30913, size 880, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30914, size 881, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30915, size 1040, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30916, size 1192, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30917, size 859, send_delta 6, trans_delta 3, recv_delta 9
P: seq 30918, size 859, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30919, size 859, send_delta 9, trans_delta 1, recv_delta 10
RTP TS: 407030461, Frame Size: 18720, Encode 4, Net 10, Wait 61, Decode 5 E2E 80 
P: seq 30920, size 890, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30921, size 890, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30922, size 891, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30923, size 1097, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30924, size 1097, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30925, size 1097, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30926, size 952, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30927, size 952, send_delta 3, trans_delta 2, recv_delta 5
P: seq 30928, size 952, send_delta 4, trans_delta 1, recv_delta 5
P: seq 30929, size 889, send_delta 4, trans_delta 2, recv_delta 6
P: seq 30930, size 889, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30931, size 889, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30932, size 847, send_delta 6, trans_delta 2, recv_delta 8
P: seq 30933, size 847, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30934, size 847, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30935, size 1153, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30936, size 770, send_delta 9, trans_delta 0, recv_delta 9
P: seq 30937, size 770, send_delta 9, trans_delta 1, recv_delta 10
P: seq 30938, size 837, send_delta 9, trans_delta 1, recv_delta 10
P: seq 30939, size 838, send_delta 9, trans_delta 1, recv_delta 10
P: seq 30940, size 838, send_delta 9, trans_delta 1, recv_delta 10
RTP TS: 407032081, Frame Size: 20047, Encode 4, Net 12, Wait 59, Decode 5 E2E 80 
P: seq 30941, size 814, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30942, size 815, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30943, size 815, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30944, size 1192, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30945, size 1192, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30946, size 1193, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30947, size 1052, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30948, size 1053, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30949, size 1053, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30950, size 1011, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30951, size 1011, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30952, size 1011, send_delta 6, trans_delta 1, recv_delta 7
P: seq 30953, size 914, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30954, size 914, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30955, size 915, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30956, size 697, send_delta 9, trans_delta 1, recv_delta 10
P: seq 30957, size 697, send_delta 9, trans_delta 1, recv_delta 10
P: seq 30958, size 836, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30959, size 837, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30960, size 854, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30961, size 855, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30962, size 855, send_delta 11, trans_delta 1, recv_delta 12
RTP TS: 407033701, Frame Size: 19922, Encode 4, Net 12, Wait 59, Decode 5 E2E 80 
P: seq 30963, size 949, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30964, size 950, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30965, size 950, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30966, size 962, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30967, size 963, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30968, size 963, send_delta 3, trans_delta 1, recv_delta 4
P: seq 30969, size 963, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30970, size 1098, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30971, size 1098, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30972, size 1098, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30973, size 961, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30974, size 962, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30975, size 962, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30976, size 836, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30977, size 837, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30978, size 837, send_delta 7, trans_delta 2, recv_delta 9
P: seq 30979, size 1197, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30980, size 718, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30981, size 719, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30982, size 812, send_delta 9, trans_delta 2, recv_delta 11
P: seq 30983, size 812, send_delta 10, trans_delta 1, recv_delta 11
P: seq 30984, size 813, send_delta 10, trans_delta 2, recv_delta 12
RTP TS: 407035321, Frame Size: 18796, Encode 4, Net 11, Wait 59, Decode 5 E2E 79 
P: seq 30985, size 1141, send_delta 0, trans_delta 1, recv_delta 1
P: seq 30986, size 1142, send_delta 2, trans_delta 1, recv_delta 3
P: seq 30987, size 1106, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30988, size 1107, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30989, size 1107, send_delta 2, trans_delta 2, recv_delta 4
P: seq 30990, size 1091, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30991, size 1091, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30992, size 1092, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30993, size 938, send_delta 5, trans_delta 1, recv_delta 6
P: seq 30994, size 939, send_delta 5, trans_delta 2, recv_delta 7
P: seq 30995, size 939, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30996, size 833, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30997, size 834, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30998, size 834, send_delta 7, trans_delta 1, recv_delta 8
P: seq 30999, size 1198, send_delta 7, trans_delta 2, recv_delta 9
P: seq 31000, size 724, send_delta 9, trans_delta 1, recv_delta 10
P: seq 31001, size 725, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31002, size 813, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31003, size 814, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31004, size 814, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 407036941, Frame Size: 19157, Encode 4, Net 11, Wait 60, Decode 5 E2E 80 
P: seq 31005, size 836, send_delta 0, trans_delta 1, recv_delta 1
P: seq 31006, size 836, send_delta 2, trans_delta 1, recv_delta 3
P: seq 31007, size 837, send_delta 2, trans_delta 1, recv_delta 3
P: seq 31008, size 1154, send_delta 2, trans_delta 1, recv_delta 3
P: seq 31009, size 1154, send_delta 3, trans_delta 1, recv_delta 4
P: seq 31010, size 1155, send_delta 3, trans_delta 1, recv_delta 4
P: seq 31011, size 1122, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31012, size 1122, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31013, size 1122, send_delta 5, trans_delta 1, recv_delta 6
P: seq 31014, size 985, send_delta 5, trans_delta 1, recv_delta 6
P: seq 31015, size 985, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31016, size 985, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31017, size 1162, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31018, size 1162, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31019, size 1108, send_delta 7, trans_delta 2, recv_delta 9
P: seq 31020, size 683, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31021, size 684, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31022, size 850, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31023, size 850, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31024, size 851, send_delta 10, trans_delta 1, recv_delta 11
RTP TS: 407038561, Frame Size: 17673, Encode 4, Net 11, Wait 59, Decode 5 E2E 79 
P: seq 31025, size 1095, send_delta 0, trans_delta 2, recv_delta 2
P: seq 31026, size 1095, send_delta 3, trans_delta 0, recv_delta 3
P: seq 31027, size 883, send_delta 3, trans_delta 1, recv_delta 4
P: seq 31028, size 884, send_delta 3, trans_delta 1, recv_delta 4
P: seq 31029, size 884, send_delta 3, trans_delta 1, recv_delta 4
P: seq 31030, size 1098, send_delta 3, trans_delta 2, recv_delta 5
P: seq 31031, size 1098, send_delta 5, trans_delta 1, recv_delta 6
P: seq 31032, size 1099, send_delta 5, trans_delta 1, recv_delta 6
P: seq 31033, size 888, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31034, size 888, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31035, size 889, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31036, size 1084, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31037, size 1084, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31038, size 1131, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31039, size 703, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31040, size 703, send_delta 7, trans_delta 2, recv_delta 9
P: seq 31041, size 875, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31042, size 876, send_delta 10, trans_delta 1, recv_delta 11
P: seq 31043, size 876, send_delta 10, trans_delta 1, recv_delta 11
RTP TS: 407040181, Frame Size: 16996, Encode 4, Net 10, Wait 62, Decode 4 E2E 80 
P: seq 31044, size 840, send_delta 0, trans_delta 2, recv_delta 2
P: seq 31045, size 840, send_delta 3, trans_delta 2, recv_delta 5
P: seq 31046, size 840, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31047, size 931, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31048, size 931, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31049, size 931, send_delta 4, trans_delta 2, recv_delta 6
P: seq 31050, size 1042, send_delta 4, trans_delta 2, recv_delta 6
P: seq 31051, size 1042, send_delta 4, trans_delta 2, recv_delta 6
P: seq 31052, size 1042, send_delta 6, trans_delta 1, recv_delta 7
P: seq 31053, size 926, send_delta 6, trans_delta 1, recv_delta 7
P: seq 31054, size 927, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31055, size 927, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31056, size 1026, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31057, size 1026, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31058, size 1101, send_delta 8, trans_delta 2, recv_delta 10
P: seq 31059, size 1155, send_delta 8, trans_delta 2, recv_delta 10
P: seq 31060, size 951, send_delta 8, trans_delta 2, recv_delta 10
P: seq 31061, size 951, send_delta 9, trans_delta 1, recv_delta 10
RTP TS: 407041801, Frame Size: 17102, Encode 4, Net 11, Wait 60, Decode 5 E2E 80 
P: seq 31062, size 1134, send_delta 0, trans_delta 1, recv_delta 1
P: seq 31063, size 1134, send_delta 2, trans_delta 1, recv_delta 3
P: seq 31064, size 929, send_delta 2, trans_delta 1, recv_delta 3
P: seq 31065, size 930, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31066, size 930, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31067, size 1013, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31068, size 1013, send_delta 4, trans_delta 1, recv_delta 5
P: seq 31069, size 1014, send_delta 4, trans_delta 2, recv_delta 6
P: seq 31070, size 902, send_delta 5, trans_delta 1, recv_delta 6
P: seq 31071, size 903, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31072, size 903, send_delta 5, trans_delta 2, recv_delta 7
P: seq 31073, size 1140, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31074, size 1140, send_delta 6, trans_delta 2, recv_delta 8
P: seq 31075, size 631, send_delta 7, trans_delta 1, recv_delta 8
P: seq 31076, size 631, send_delta 9, trans_delta 1, recv_delta 10
P: seq 31077, size 736, send_delta 9, trans_delta 1, recv_delta 10
P: seq 31078, size 737, send_delta 9, trans_delta 1, recv_delta 10
P: seq 31079, size 871, send_delta 9, trans_delta 2, recv_delta 11
P: seq 31080, size 872, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 407043421, Frame Size: 19000, Encode 4, Net 11, Wait 60, Decode 5 E2E 80 
P: seq 31081, size 881, send_delta 0, trans_delta 1, recv_delta 1
P: seq 31082, size 881, send_delta 3, trans_delta 1, recv_delta 4
